Country,Year,Data
Portugal,1967,5740241165.63433
Portugal,1968,6354262628.33537
Portugal,1969,6969025825.62869
Portugal,1970,8109032775.45328
Portugal,1971,9202512367.49117
Portugal,1972,11240223128.2431
Portugal,1973,15092052330.3352
Portugal,1974,17514112075.7695
Portugal,1975,19349512941.1765
Portugal,1976,20334835543.7666
Portugal,1977,21441635411.2101
Portugal,1978,23489924726.2774
Portugal,1979,26625439344.2623
Portugal,1980,32899759311.1734
Portugal,1981,31980423452.7687
Portugal,1982,30530759334.0061
Portugal,1983,27242331885.6316
Portugal,1984,25220451794.029
Portugal,1985,27118476173.6675
Portugal,1986,38749715721.7531
Portugal,1987,48187667852.5687
Portugal,1988,56352797353.7604
Portugal,1989,60600056659.0272
Portugal,1990,78721607509.4923
Portugal,1991,89242382961.0101
Portugal,1992,107602689040.689
Portugal,1993,95019103603.042
Portugal,1994,99698453260.8696
Portugal,1995,118133634071.912
Portugal,1996,122629812841.175
Portugal,1997,117046198970.84
Portugal,1998,123981736420.303
Portugal,1999,127465545493.288
Portugal,2000,118358489957.619
Portugal,2001,121545880984.34
Portugal,2002,134228697534.35
Portugal,2003,164964195259.594
Portugal,2004,189187437298.237
Portugal,2005,197304513120.259
Portugal,2006,208566948939.907
Portugal,2007,240169336162.059
Portugal,2008,262007590449.685
Portugal,2009,243745748819.116
Portugal,2010,238303443425.21
Portugal,2011,244895101712.451
Portugal,2012,216368178659.447
Portugal,2013,226073492966.495
Portugal,2014,229629822121.601
Sudan,1960,1307333333.33333
Sudan,1961,1419333333.33333
Sudan,1962,1541666666.66667
Sudan,1963,1568333333.33333
Sudan,1964,1611333333.33333
Sudan,1965,1679333333.33333
Sudan,1966,1723000000
Sudan,1967,1865666666.66667
Sudan,1968,1947333333.33333
Sudan,1969,2144333333.33333
Sudan,1970,2437666666.66667
Sudan,1971,2656000000
Sudan,1972,2882000000
Sudan,1973,3571666666.66667
Sudan,1974,4595000000
Sudan,1975,5598000000
Sudan,1976,6979333333.33333
Sudan,1977,8704000000
Sudan,1978,7670500000
Sudan,1979,9032250000
Sudan,1980,7459833333.33333
Sudan,1981,10016500000
Sudan,1982,9240000000
Sudan,1983,8230153846.15385
Sudan,1984,9701357142.85714
Sudan,1985,12403733333.3333
Sudan,1986,15769062500
Sudan,1987,20155555555.5556
Sudan,1988,15399166666.6667
Sudan,1989,15291507936.5079
Sudan,1990,12408647540.9836
Sudan,1991,11379222222.2222
Sudan,1992,7034219712.52567
Sudan,1993,8881785938.48085
Sudan,1994,12794192334.2541
Sudan,1995,13829744878.6366
Sudan,1996,9018243044.45155
Sudan,1997,11681494637.3041
Sudan,1998,11250327988.0478
Sudan,1999,10682045258.3647
Sudan,2000,12257418326.0734
Sudan,2001,13182979783.533
Sudan,2002,14803189092.7044
Sudan,2003,17646503525.1743
Sudan,2004,21457470202.7839
Sudan,2005,26524538565.7403
Sudan,2006,35822408611.5588
Sudan,2007,45898948564.0593
Sudan,2008,54526580231.5568
Sudan,2009,53150209167.934
Sudan,2010,65634109236.7736
Sudan,2011,67327289319.733
Sudan,2012,68125631150.2939
Sudan,2013,72065940085.772
Sudan,2014,82151588418.8325
Singapore,1960,704462302.365086
Singapore,1961,764308114.464916
Singapore,1962,825885273.748857
Singapore,1963,917222004.442702
Singapore,1964,893734483.209199
Singapore,1965,974193126.878348
Singapore,1966,1095910100.61414
Singapore,1967,1237423232.7192
Singapore,1968,1425029400.2352
Singapore,1969,1659055272.44218
Singapore,1970,1919508689.40285
Singapore,1971,2262544100.3528
Singapore,1972,2719900350.73917
Singapore,1973,3693760000
Singapore,1974,5216773825.99496
Singapore,1975,5633386679.7981
Singapore,1976,6326445409.69089
Singapore,1977,6617532782.90432
Singapore,1978,7515823563.17127
Singapore,1979,9294635004.39754
Singapore,1980,11893405683.8039
Singapore,1981,14171819540.4446
Singapore,1982,16078856439.627
Singapore,1983,17775280373.8318
Singapore,1984,19735920492.1912
Singapore,1985,19138296376.1661
Singapore,1986,18569292304.8952
Singapore,1987,20897630201.1573
Singapore,1988,25337226970.5603
Singapore,1989,30423573842.1785
Singapore,1990,36152027893.1446
Singapore,1991,45474442836.4689
Singapore,1992,52156414978.5144
Singapore,1993,60644572348.0629
Singapore,1994,73777792326.8299
Singapore,1995,87890009877.24
Singapore,1996,96403758865.2482
Singapore,1997,100163995150.862
Singapore,1998,85707636233.2696
Singapore,1999,86283126843.6578
Singapore,2000,95833932714.6172
Singapore,2001,89286208628.6767
Singapore,2002,91941192896.2359
Singapore,2003,97001377568.5914
Singapore,2004,114188557567.152
Singapore,2005,127417688055.756
Singapore,2006,147797218201.271
Singapore,2007,179981288567.447
Singapore,2008,192225881687.752
Singapore,2009,192408387762.118
Singapore,2010,236421782178.218
Singapore,2011,275599459373.509
Singapore,2012,289162118908.538
Singapore,2013,302510668904.339
Singapore,2014,308142766948.149
Sweden,1960,14842870293.4207
Sweden,1961,16147160122.7882
Sweden,1962,17511477311.4463
Sweden,1963,18954132365.5148
Sweden,1964,21137242560.8543
Sweden,1965,23260320646.2745
Sweden,1966,25302033132.3312
Sweden,1967,27463409201.8822
Sweden,1968,29143383490.5896
Sweden,1969,31649203885.888
Sweden,1970,37555366021.0315
Sweden,1971,40980345656.3725
Sweden,1972,48263914958.8443
Sweden,1973,58567384058.8006
Sweden,1974,65082581294.7696
Sweden,1975,81716751697.8951
Sweden,1976,88102107647.0993
Sweden,1977,93136775102.6419
Sweden,1978,102969762221.976
Sweden,1979,121646718574.328
Sweden,1980,140088635568.375
Sweden,1981,127858412114.39
Sweden,1982,112767844570.719
Sweden,1983,103533702638.547
Sweden,1984,107661673734.858
Sweden,1985,112514448261.835
Sweden,1986,148376104539.839
Sweden,1987,180429286795.786
Sweden,1988,204068257817.6
Sweden,1989,214875344909.957
Sweden,1990,258154283908.9
Sweden,1991,270362531376.602
Sweden,1992,280312318915.485
Sweden,1993,209950792712.696
Sweden,1994,226079963711.768
Sweden,1995,264051981551.316
Sweden,1996,288103936773.039
Sweden,1997,264477727278.681
Sweden,1998,266800462898.904
Sweden,1999,270847937645.236
Sweden,2000,259802012617.057
Sweden,2001,239917320966.977
Sweden,2002,263926220332.543
Sweden,2003,331108912605.271
Sweden,2004,381705425301.746
Sweden,2005,389042298376.845
Sweden,2006,420032121655.688
Sweden,2007,487816328342.309
Sweden,2008,513965650650.119
Sweden,2009,429657033107.737
Sweden,2010,488377689564.921
Sweden,2011,563109663291.177
Sweden,2012,543880647757.404
Sweden,2013,578742001487.571
Sweden,2014,573817719109.402
Thailand,1960,2760747471.88624
Thailand,1961,3034043574.06071
Thailand,1962,3308912796.93487
Thailand,1963,3540403456.55305
Thailand,1964,3889129942.30769
Thailand,1965,4388937649.03846
Thailand,1966,5279230817.30769
Thailand,1967,5638461442.30769
Thailand,1968,6081009427.88461
Thailand,1969,6695336567.30769
Thailand,1970,7086538437.5
Thailand,1971,7375000024.03846
Thailand,1972,8177884552.88461
Thailand,1973,10838587357.7466
Thailand,1974,13703000530.0587
Thailand,1975,14882747955.0328
Thailand,1976,16985211146.0238
Thailand,1977,19779315170.0237
Thailand,1978,24006570178.1561
Thailand,1979,27371699082.7126
Thailand,1980,32353440726.8856
Thailand,1981,34846107862.3673
Thailand,1982,36589797857.4006
Thailand,1983,40042826244.2337
Thailand,1984,41797592963.4424
Thailand,1985,38900692712.1496
Thailand,1986,43096746122.4614
Thailand,1987,50535438696.4094
Thailand,1988,61667199834.7428
Thailand,1989,72250877410.3183
Thailand,1990,85343063965.9182
Thailand,1991,98234695722.0341
Thailand,1992,111452869378.467
Thailand,1993,128889832382.818
Thailand,1994,146683499005.964
Thailand,1995,169278552851.272
Thailand,1996,183035154107.494
Thailand,1997,150180268649.388
Thailand,1998,113675706127.265
Thailand,1999,126668932159.508
Thailand,2000,126392308497.749
Thailand,2001,120296746256.631
Thailand,2002,134300851255.002
Thailand,2003,152280653543.725
Thailand,2004,172895476152.592
Thailand,2005,189318499954.003
Thailand,2006,221758486880.313
Thailand,2007,262942650543.771
Thailand,2008,291383081231.82
Thailand,2009,281710095724.761
Thailand,2010,341105009515.333
Thailand,2011,370818747396.833
Thailand,2012,397559992407.45
Thailand,2013,420528737876.717
Thailand,2014,406521561093.357
Turkey,1960,13995067817.5092
Turkey,1961,8022222222.22222
Turkey,1962,8922222222.22222
Turkey,1963,10355555555.5556
Turkey,1964,11177777777.7778
Turkey,1965,11944444444.4444
Turkey,1966,14122222222.2222
Turkey,1967,15666666666.6667
Turkey,1968,17500000000
Turkey,1969,19466666666.6667
Turkey,1970,17086956521.7391
Turkey,1971,16256619963.7997
Turkey,1972,20431095406.3604
Turkey,1973,25724381625.4417
Turkey,1974,35599913836.4328
Turkey,1975,44633707242.7642
Turkey,1976,51280134554.2889
Turkey,1977,58676813687.3681
Turkey,1978,65147022485.7919
Turkey,1979,89394085658.2038
Turkey,1980,68789289565.7434
Turkey,1981,71040020140.4436
Turkey,1982,64546332580.7583
Turkey,1983,61678280115.4987
Turkey,1984,59989909457.8379
Turkey,1985,67234948264.5987
Turkey,1986,75728009962.7878
Turkey,1987,87172789528.3316
Turkey,1988,90852814004.9917
Turkey,1989,107143348667.094
Turkey,1990,150676291094.21
Turkey,1991,150027833333.333
Turkey,1992,158459130434.783
Turkey,1993,180169736363.636
Turkey,1994,130690172297.297
Turkey,1995,169485941048.035
Turkey,1996,181475555282.555
Turkey,1997,189834649111.257
Turkey,1998,275768695818.949
Turkey,1999,255884300382.044
Turkey,2000,272979390595.01
Turkey,2001,200251925587.467
Turkey,2002,238428126326.964
Turkey,2003,311823003531.215
Turkey,2004,404786740091.196
Turkey,2005,501416301726.704
Turkey,2006,552486912845.642
Turkey,2007,675770112825.236
Turkey,2008,764335657318.479
Turkey,2009,644639902580.645
Turkey,2010,771876791231.838
Turkey,2011,832546270783.83
Turkey,2012,873981786532.072
Turkey,2013,950595270314.296
Turkey,2014,934167809301.667
Uganda,1960,423008385.744235
Uganda,1961,441524109.014675
Uganda,1962,449012578.616352
Uganda,1963,516147798.742138
Uganda,1964,589056603.773585
Uganda,1965,884873949.579832
Uganda,1966,925770308.123249
Uganda,1967,967647058.823529
Uganda,1968,1037815126.05042
Uganda,1969,1169047619.04762
Uganda,1970,1260084033.61345
Uganda,1971,1417787114.84594
Uganda,1972,1491596638.65546
Uganda,1973,1702521008.40336
Uganda,1974,2100142653.35235
Uganda,1975,2359555555.55556
Uganda,1976,2447300000
Uganda,1977,2936470588.23529
Uganda,1978,2420260869.56522
Uganda,1979,2139025000
Uganda,1980,1244610000
Uganda,1981,1337300000
Uganda,1982,2177500000
Uganda,1983,2240333333.33333
Uganda,1984,3615647477.05434
Uganda,1985,3519666338.52454
Uganda,1986,3923232122.12784
Uganda,1987,6269511614.66235
Uganda,1988,6508931651.66667
Uganda,1989,5276480985.99937
Uganda,1990,4304398865.88268
Uganda,1991,3321729057.12215
Uganda,1992,2857457860.05088
Uganda,1993,3220439044.18949
Uganda,1994,3990430446.71216
Uganda,1995,5755818947.42125
Uganda,1996,6044585326.938
Uganda,1997,6269333313.17108
Uganda,1998,6584815846.52754
Uganda,1999,5998563257.94659
Uganda,2000,6193246837.09687
Uganda,2001,5840503868.57245
Uganda,2002,6178563590.89254
Uganda,2003,6336696288.98214
Uganda,2004,7940362799.17997
Uganda,2005,9013834373.41246
Uganda,2006,9942597779.99265
Uganda,2007,12292813603.2327
Uganda,2008,14239026629.639
Uganda,2009,18168902153.8569
Uganda,2010,20186496527.1276
Uganda,2011,20176751242.0546
Uganda,2012,23132149256.9744
Uganda,2013,24599553471.8672
Uganda,2014,27295207927.5612
United States of America,1960,543300000000
United States of America,1961,563300000000
United States of America,1962,605100000000
United States of America,1963,638600000000
United States of America,1964,685800000000
United States of America,1965,743700000000
United States of America,1966,815000000000
United States of America,1967,861700000000
United States of America,1968,942500000000
United States of America,1969,1019900000000
United States of America,1970,1075884000000
United States of America,1971,1167770000000
United States of America,1972,1282449000000
United States of America,1973,1428549000000
United States of America,1974,1548825000000
United States of America,1975,1688923000000
United States of America,1976,1877587000000
United States of America,1977,2085951000000
United States of America,1978,2356571000000
United States of America,1979,2632143000000
United States of America,1980,2862505000000
United States of America,1981,3210956000000
United States of America,1982,3344991000000
United States of America,1983,3638137000000
United States of America,1984,4040693000000
United States of America,1985,4346734000000
United States of America,1986,4590155000000
United States of America,1987,4870217000000
United States of America,1988,5252629000000
United States of America,1989,5657693000000
United States of America,1990,5979589000000
United States of America,1991,6174043000000
United States of America,1992,6539299000000
United States of America,1993,6878718000000
United States of America,1994,7308755000000
United States of America,1995,7664060000000
United States of America,1996,8100201000000
United States of America,1997,8608515000000
United States of America,1998,9089168000000
United States of America,1999,9660624000000
United States of America,2000,10284779000000
United States of America,2001,10621824000000
United States of America,2002,10977514000000
United States of America,2003,11510670000000
United States of America,2004,12274928000000
United States of America,2005,13093726000000
United States of America,2006,13855888000000
United States of America,2007,14477635000000
United States of America,2008,14718582000000
United States of America,2009,14418739000000
United States of America,2010,14964372000000
United States of America,2011,15517926000000
United States of America,2012,16155255000000
United States of America,2013,16691517000000
United States of America,2014,17393103000000
South Africa,1960,7575248495.0301
South Africa,1961,7972840543.18914
South Africa,1962,8497830043.39913
South Africa,1963,9423211535.76928
South Africa,1964,10373792524.1495
South Africa,1965,11334173316.5337
South Africa,1966,12354752904.9419
South Africa,1967,13777124457.5108
South Africa,1968,14894302113.9577
South Africa,1969,16780064398.712
South Africa,1970,18418031639.3672
South Africa,1971,20334172259.5078
South Africa,1972,21358137114.6091
South Africa,1973,29293948126.8012
South Africa,1974,36806475349.5217
South Africa,1975,38114942528.7356
South Africa,1976,36601885924.563
South Africa,1977,40649724011.0396
South Africa,1978,46737580496.7801
South Africa,1979,57647268408.5511
South Africa,1980,82984078068.8238
South Africa,1981,89629496832.7955
South Africa,1982,82696902010.2943
South Africa,1983,88786580362.8407
South Africa,1984,87880468268.6383
South Africa,1985,69208451592.5576
South Africa,1986,82107924006.1732
South Africa,1987,107414974090.178
South Africa,1988,118331510445.149
South Africa,1989,128902675070.723
South Africa,1990,115553279480.54
South Africa,1991,123943432441.241
South Africa,1992,134545231416.55
South Africa,1993,134309759157.817
South Africa,1994,139752450152.078
South Africa,1995,155460285076.232
South Africa,1996,147607982694.857
South Africa,1997,152586154513.889
South Africa,1998,137774361015.14
South Africa,1999,136631966609.379
South Africa,2000,136361854808.496
South Africa,2001,121600818309.679
South Africa,2002,115748110112.68
South Africa,2003,175256916996.047
South Africa,2004,228937347865.858
South Africa,2005,257671413750.825
South Africa,2006,271811088781.18
South Africa,2007,299033511000.227
South Africa,2008,287099991516.9
South Africa,2009,297216730668.942
South Africa,2010,375298134440.469
South Africa,2011,416878162440.887
South Africa,2012,396332598448.215
South Africa,2013,366810014300.222
South Africa,2014,351119102947.143
Zimbabwe,1960,1052990400
Zimbabwe,1961,1096646600
Zimbabwe,1962,1117601600
Zimbabwe,1963,1159511700
Zimbabwe,1964,1217138000
Zimbabwe,1965,1311435800
Zimbabwe,1966,1281749500
Zimbabwe,1967,1397002000
Zimbabwe,1968,1479599900
Zimbabwe,1969,1747998800
Zimbabwe,1970,1884206300
Zimbabwe,1971,2178716300
Zimbabwe,1972,2677729400
Zimbabwe,1973,3309353600
Zimbabwe,1974,3982161400
Zimbabwe,1975,4371300700
Zimbabwe,1976,4318372000
Zimbabwe,1977,4364382100
Zimbabwe,1978,4351600500
Zimbabwe,1979,5177459400
Zimbabwe,1980,6678868200
Zimbabwe,1981,8011373800
Zimbabwe,1982,8539700700
Zimbabwe,1983,7764067000
Zimbabwe,1984,6352125900
Zimbabwe,1985,5637259300
Zimbabwe,1986,6217523700
Zimbabwe,1987,6741215100
Zimbabwe,1988,7814784100
Zimbabwe,1989,8286322700
Zimbabwe,1990,8783816700
Zimbabwe,1991,8641481700
Zimbabwe,1992,6751472200
Zimbabwe,1993,6563813300
Zimbabwe,1994,6890675000
Zimbabwe,1995,7111270700
Zimbabwe,1996,8553146600
Zimbabwe,1997,8529571600
Zimbabwe,1998,6401968200
Zimbabwe,1999,6858013100
Zimbabwe,2000,6689957600
Zimbabwe,2001,6777384700
Zimbabwe,2002,6342116400
Zimbabwe,2003,5727591800
Zimbabwe,2004,5805598400
Zimbabwe,2005,5755215200
Zimbabwe,2006,5443896500
Zimbabwe,2007,5291950100
Zimbabwe,2008,4415702800
Zimbabwe,2009,8621573608.35314
Zimbabwe,2010,10141859709.6169
Zimbabwe,2011,12098450748.8603
Zimbabwe,2012,14242490252.4289
Zimbabwe,2013,15451768658.5469
Zimbabwe,2014,15891049235.9908
