Country,Year,Data
Morocco,1973,17049165
Morocco,1974,17416964
Morocco,1975,17803698
Morocco,1976,18210754
Morocco,1977,18636977
Morocco,1978,19081718
Morocco,1979,19543347
Morocco,1980,20019847
Morocco,1981,20511601
Morocco,1982,21016818
Morocco,1983,21528502
Morocco,1984,22037610
Morocco,1985,22537376
Morocco,1986,23023935
Morocco,1987,23497766
Morocco,1988,23961820
Morocco,1989,24421191
Morocco,1990,24879136
Morocco,1991,25336862
Morocco,1992,25791494
Morocco,1993,26237417
Morocco,1994,26667048
Morocco,1995,27075232
Morocco,1996,27460603
Morocco,1997,27825901
Morocco,1998,28175263
Morocco,1999,28514798
Morocco,2000,28849621
Morocco,2001,29181832
Morocco,2002,29512368
Morocco,2003,29843937
Morocco,2004,30179285
Morocco,2005,30521070
Morocco,2006,30869346
Morocco,2007,31225881
Morocco,2008,31596855
Morocco,2009,31989897
Morocco,2010,32409639
Morocco,2011,32858823
Morocco,2012,33333789
Morocco,2013,33824769
Morocco,2014,34318082
Monaco,1960,22452
Monaco,1961,22808
Monaco,1962,23039
Monaco,1963,23168
Monaco,1964,23236
Monaco,1965,23282
Monaco,1966,23305
Monaco,1967,23292
Monaco,1968,23304
Monaco,1969,23346
Monaco,1970,23484
Monaco,1971,23720
Monaco,1972,24051
Monaco,1973,24439
Monaco,1974,24835
Monaco,1975,25197
Monaco,1976,25523
Monaco,1977,25809
Monaco,1978,26087
Monaco,1979,26395
Monaco,1980,26745
Monaco,1981,27164
Monaco,1982,27624
Monaco,1983,28095
Monaco,1984,28512
Monaco,1985,28835
Monaco,1986,29041
Monaco,1987,29172
Monaco,1988,29235
Monaco,1989,29312
Monaco,1990,29439
Monaco,1991,29624
Monaco,1992,29863
Monaco,1993,30138
Monaco,1994,30427
Monaco,1995,30691
Monaco,1996,30967
Monaco,1997,31251
Monaco,1998,31523
Monaco,1999,31800
Monaco,2000,32082
Monaco,2001,32360
Monaco,2002,32629
Monaco,2003,32933
Monaco,2004,33314
Monaco,2005,33793
Monaco,2006,34408
Monaco,2007,35111
Monaco,2008,35853
Monaco,2009,36534
Monaco,2010,37094
Monaco,2011,37497
Monaco,2012,37783
Monaco,2013,37971
Monaco,2014,38132
Madagascar,1960,5099373
Madagascar,1961,5223568
Madagascar,1962,5352503
Madagascar,1963,5486319
Madagascar,1964,5625164
Madagascar,1965,5769218
Madagascar,1966,5918595
Madagascar,1967,6073526
Madagascar,1968,6234465
Madagascar,1969,6401921
Madagascar,1970,6576305
Madagascar,1971,6757850
Madagascar,1972,6946620
Madagascar,1973,7142627
Madagascar,1974,7345780
Madagascar,1975,7556026
Madagascar,1976,7773449
Madagascar,1977,7998164
Madagascar,1978,8230218
Madagascar,1979,8469672
Madagascar,1980,8716553
Madagascar,1981,8971345
Madagascar,1982,9234129
Madagascar,1983,9504281
Madagascar,1984,9780872
Madagascar,1985,10063495
Madagascar,1986,10352120
Madagascar,1987,10647754
Madagascar,1988,10952395
Madagascar,1989,11268658
Madagascar,1990,11598633
Madagascar,1991,11942819
Madagascar,1992,12301336
Madagascar,1993,12675460
Madagascar,1994,13066543
Madagascar,1995,13475400
Madagascar,1996,13902688
Madagascar,1997,14347854
Madagascar,1998,14808791
Madagascar,1999,15282521
Madagascar,2000,15766806
Madagascar,2001,16260932
Madagascar,2002,16765117
Madagascar,2003,17279141
Madagascar,2004,17802997
Madagascar,2005,18336724
Madagascar,2006,18880268
Madagascar,2007,19433523
Madagascar,2008,19996469
Madagascar,2009,20569121
Madagascar,2010,21151640
Madagascar,2011,21743949
Madagascar,2012,22346573
Madagascar,2013,22961146
Madagascar,2014,23589801
Mexico,1960,38174112
Mexico,1961,39394126
Mexico,1962,40649588
Mexico,1963,41939880
Mexico,1964,43264272
Mexico,1965,44623043
Mexico,1966,46011038
Mexico,1967,47429812
Mexico,1968,48894019
Mexico,1969,50423481
Mexico,1970,52029861
Mexico,1971,53718724
Mexico,1972,55478151
Mexico,1973,57280587
Mexico,1974,59088193
Mexico,1975,60872399
Mexico,1976,62623763
Mexico,1977,64345884
Mexico,1978,66039488
Mexico,1979,67709689
Mexico,1980,69360871
Mexico,1981,70992195
Mexico,1982,72602533
Mexico,1983,74196548
Mexico,1984,75780605
Mexico,1985,77360707
Mexico,1986,78934125
Mexico,1987,80503052
Mexico,1988,82083919
Mexico,1989,83697891
Mexico,1990,85357874
Mexico,1991,87071512
Mexico,1992,88828310
Mexico,1993,90600453
Mexico,1994,92349147
Mexico,1995,94045579
Mexico,1996,95687452
Mexico,1997,97281739
Mexico,1998,98821456
Mexico,1999,100300579
Mexico,2000,101719673
Mexico,2001,103067068
Mexico,2002,104355608
Mexico,2003,105640453
Mexico,2004,106995583
Mexico,2005,108472228
Mexico,2006,110092378
Mexico,2007,111836346
Mexico,2008,113661809
Mexico,2009,115505228
Mexico,2010,117318941
Mexico,2011,119090017
Mexico,2012,120828307
Mexico,2013,122535969
Mexico,2014,124221600
Mongolia,1960,955505
Mongolia,1961,982178
Mongolia,1962,1011324
Mongolia,1963,1042383
Mongolia,1964,1074514
Mongolia,1965,1107124
Mongolia,1966,1139961
Mongolia,1967,1173191
Mongolia,1968,1207104
Mongolia,1969,1242214
Mongolia,1970,1278825
Mongolia,1971,1317050
Mongolia,1972,1356670
Mongolia,1973,1397304
Mongolia,1974,1438425
Mongolia,1975,1479651
Mongolia,1976,1520865
Mongolia,1977,1562209
Mongolia,1978,1603906
Mongolia,1979,1646291
Mongolia,1980,1689622
Mongolia,1981,1733475
Mongolia,1982,1777727
Mongolia,1983,1823216
Mongolia,1984,1871090
Mongolia,1985,1921881
Mongolia,1986,1976309
Mongolia,1987,2033343
Mongolia,1988,2089714
Mongolia,1989,2141008
Mongolia,1990,2184145
Mongolia,1991,2217918
Mongolia,1992,2243502
Mongolia,1993,2263200
Mongolia,1994,2280496
Mongolia,1995,2298039
Mongolia,1996,2316567
Mongolia,1997,2335695
Mongolia,1998,2355590
Mongolia,1999,2376162
Mongolia,2000,2397436
Mongolia,2001,2419776
Mongolia,2002,2443659
Mongolia,2003,2469286
Mongolia,2004,2496832
Mongolia,2005,2526446
Mongolia,2006,2558012
Mongolia,2007,2591670
Mongolia,2008,2628131
Mongolia,2009,2668289
Mongolia,2010,2712650
Mongolia,2011,2761516
Mongolia,2012,2814226
Mongolia,2013,2869107
Mongolia,2014,2923896
Malaysia,1960,8157106
Malaysia,1961,8418460
Malaysia,1962,8692815
Malaysia,1963,8974084
Malaysia,1964,9253963
Malaysia,1965,9526563
Malaysia,1966,9789982
Malaysia,1967,10046172
Malaysia,1968,10297801
Malaysia,1969,10549226
Malaysia,1970,10803978
Malaysia,1971,11062338
Malaysia,1972,11324251
Malaysia,1973,11592698
Malaysia,1974,11871233
Malaysia,1975,12162369
Malaysia,1976,12468893
Malaysia,1977,12790546
Malaysia,1978,13123069
Malaysia,1979,13460201
Malaysia,1980,13798125
Malaysia,1981,14133840
Malaysia,1982,14470633
Malaysia,1983,14818617
Malaysia,1984,15191625
Malaysia,1985,15598942
Malaysia,1986,16045047
Malaysia,1987,16525108
Malaysia,1988,17027588
Malaysia,1989,17535971
Malaysia,1990,18038321
Malaysia,1991,18529454
Malaysia,1992,19012724
Malaysia,1993,19494967
Malaysia,1994,19986894
Malaysia,1995,20495597
Malaysia,1996,21023321
Malaysia,1997,21565325
Malaysia,1998,22113464
Malaysia,1999,22656286
Malaysia,2000,23185608
Malaysia,2001,23698907
Malaysia,2002,24198811
Malaysia,2003,24688703
Malaysia,2004,25174109
Malaysia,2005,25659393
Malaysia,2006,26143566
Malaysia,2007,26625845
Malaysia,2008,27111069
Malaysia,2009,27605383
Malaysia,2010,28112289
Malaysia,2011,28635128
Malaysia,2012,29170456
Malaysia,2013,29706724
Malaysia,2014,30228017
Nigeria,1960,45137812
Nigeria,1961,46062905
Nigeria,1962,47029140
Nigeria,1963,48032246
Nigeria,1964,49066059
Nigeria,1965,50127214
Nigeria,1966,51217359
Nigeria,1967,52341834
Nigeria,1968,53505978
Nigeria,1969,54716735
Nigeria,1970,55981400
Nigeria,1971,57295210
Nigeria,1972,58662603
Nigeria,1973,60110433
Nigeria,1974,61673559
Nigeria,1975,63373572
Nigeria,1976,65226229
Nigeria,1977,67215805
Nigeria,1978,69293550
Nigeria,1979,71391290
Nigeria,1980,73460724
Nigeria,1981,75482552
Nigeria,1982,77472907
Nigeria,1983,79462277
Nigeria,1984,81497739
Nigeria,1985,83613300
Nigeria,1986,85818502
Nigeria,1987,88101628
Nigeria,1988,90450281
Nigeria,1989,92844353
Nigeria,1990,95269988
Nigeria,1991,97726323
Nigeria,1992,100221563
Nigeria,1993,102761737
Nigeria,1994,105355783
Nigeria,1995,108011465
Nigeria,1996,110732904
Nigeria,1997,113522705
Nigeria,1998,116385750
Nigeria,1999,119327073
Nigeria,2000,122352009
Nigeria,2001,125463434
Nigeria,2002,128666710
Nigeria,2003,131972533
Nigeria,2004,135393616
Nigeria,2005,138939478
Nigeria,2006,142614094
Nigeria,2007,146417024
Nigeria,2008,150347390
Nigeria,2009,154402181
Nigeria,2010,158578261
Nigeria,2011,162877076
Nigeria,2012,167297284
Nigeria,2013,171829303
Nigeria,2014,176460502
Netherlands,1960,11486631
Netherlands,1961,11638712
Netherlands,1962,11805689
Netherlands,1963,11965966
Netherlands,1964,12127120
Netherlands,1965,12294732
Netherlands,1966,12456251
Netherlands,1967,12598201
Netherlands,1968,12729721
Netherlands,1969,12877984
Netherlands,1970,13038526
Netherlands,1971,13194497
Netherlands,1972,13328593
Netherlands,1973,13439322
Netherlands,1974,13545056
Netherlands,1975,13666335
Netherlands,1976,13774037
Netherlands,1977,13856185
Netherlands,1978,13941700
Netherlands,1979,14038270
Netherlands,1980,14149800
Netherlands,1981,14247208
Netherlands,1982,14312690
Netherlands,1983,14367070
Netherlands,1984,14424211
Netherlands,1985,14491632
Netherlands,1986,14572278
Netherlands,1987,14665037
Netherlands,1988,14760094
Netherlands,1989,14848907
Netherlands,1990,14951510
Netherlands,1991,15069798
Netherlands,1992,15184166
Netherlands,1993,15290368
Netherlands,1994,15382838
Netherlands,1995,15459006
Netherlands,1996,15530498
Netherlands,1997,15610650
Netherlands,1998,15707209
Netherlands,1999,15812088
Netherlands,2000,15925513
Netherlands,2001,16046180
Netherlands,2002,16148929
Netherlands,2003,16225302
Netherlands,2004,16281779
Netherlands,2005,16319868
Netherlands,2006,16346101
Netherlands,2007,16381696
Netherlands,2008,16445593
Netherlands,2009,16530388
Netherlands,2010,16615394
Netherlands,2011,16693074
Netherlands,2012,16754962
Netherlands,2013,16804432
Netherlands,2014,16865008
Norway,1960,3581239
Norway,1961,3609800
Norway,1962,3638918
Norway,1963,3666537
Norway,1964,3694339
Norway,1965,3723168
Norway,1966,3753012
Norway,1967,3784539
Norway,1968,3816486
Norway,1969,3847707
Norway,1970,3875763
Norway,1971,3903039
Norway,1972,3933004
Norway,1973,3960612
Norway,1974,3985258
Norway,1975,4007313
Norway,1976,4026152
Norway,1977,4043205
Norway,1978,4058671
Norway,1979,4072517
Norway,1980,4085620
Norway,1981,4099702
Norway,1982,4114787
Norway,1983,4128432
Norway,1984,4140099
Norway,1985,4152516
Norway,1986,4167354
Norway,1987,4186905
Norway,1988,4209488
Norway,1989,4226901
Norway,1990,4241473
Norway,1991,4261732
Norway,1992,4286401
Norway,1993,4311991
Norway,1994,4336613
Norway,1995,4359184
Norway,1996,4381336
Norway,1997,4405157
Norway,1998,4431464
Norway,1999,4461913
Norway,2000,4490967
Norway,2001,4513751
Norway,2002,4538159
Norway,2003,4564855
Norway,2004,4591910
Norway,2005,4623291
Norway,2006,4660677
Norway,2007,4709153
Norway,2008,4768212
Norway,2009,4828726
Norway,2010,4889252
Norway,2011,4953088
Norway,2012,5018573
Norway,2013,5079623
Norway,2014,5137232
Nepal,1960,10063011
Nepal,1961,10221759
Nepal,1962,10384204
Nepal,1963,10552267
Nepal,1964,10728197
Nepal,1965,10913724
Nepal,1966,11109884
Nepal,1967,11316826
Nepal,1968,11534264
Nepal,1969,11761473
Nepal,1970,11997929
Nepal,1971,12243768
Nepal,1972,12499429
Nepal,1973,12764957
Nepal,1974,13040404
Nepal,1975,13325814
Nepal,1976,13621110
Nepal,1977,13926260
Nepal,1978,14241403
Nepal,1979,14566691
Nepal,1980,14902163
Nepal,1981,15249010
Nepal,1982,15607236
Nepal,1983,15974420
Nepal,1984,16347242
Nepal,1985,16723956
Nepal,1986,17101136
Nepal,1987,17480921
Nepal,1988,17873667
Nepal,1989,18293514
Nepal,1990,18749406
Nepal,1991,19245054
Nepal,1992,19773772
Nepal,1993,20321175
Nepal,1994,20867130
Nepal,1995,21396384
Nepal,1996,21903379
Nepal,1997,22389803
Nepal,1998,22856305
Nepal,1999,23305994
Nepal,2000,23740911
Nepal,2001,24161777
Nepal,2002,24566342
Nepal,2003,24950623
Nepal,2004,25309449
Nepal,2005,25640287
Nepal,2006,25940618
Nepal,2007,26214847
Nepal,2008,26475859
Nepal,2009,26741103
Nepal,2010,27023137
Nepal,2011,27327147
Nepal,2012,27649925
Nepal,2013,27985310
Nepal,2014,28323241
New Zealand,1960,2371800
New Zealand,1961,2419700
New Zealand,1962,2482000
New Zealand,1963,2531800
New Zealand,1964,2585400
New Zealand,1965,2628400
New Zealand,1966,2675900
New Zealand,1967,2724100
New Zealand,1968,2748100
New Zealand,1969,2772800
New Zealand,1970,2810700
New Zealand,1971,2853000
New Zealand,1972,2903900
New Zealand,1973,2961300
New Zealand,1974,3023700
New Zealand,1975,3083100
New Zealand,1976,3110500
New Zealand,1977,3120200
New Zealand,1978,3121200
New Zealand,1979,3109000
New Zealand,1980,3112900
New Zealand,1981,3124900
New Zealand,1982,3156100
New Zealand,1983,3199300
New Zealand,1984,3227100
New Zealand,1985,3247100
New Zealand,1986,3246300
New Zealand,1987,3274400
New Zealand,1988,3283400
New Zealand,1989,3299200
New Zealand,1990,3329800
New Zealand,1991,3495100
New Zealand,1992,3531700
New Zealand,1993,3572200
New Zealand,1994,3620000
New Zealand,1995,3673400
New Zealand,1996,3732000
New Zealand,1997,3781300
New Zealand,1998,3815000
New Zealand,1999,3835100
New Zealand,2000,3857700
New Zealand,2001,3880500
New Zealand,2002,3948500
New Zealand,2003,4027200
New Zealand,2004,4087500
New Zealand,2005,4133900
New Zealand,2006,4184600
New Zealand,2007,4223800
New Zealand,2008,4259800
New Zealand,2009,4302600
New Zealand,2010,4350700
New Zealand,2011,4384000
New Zealand,2012,4408100
New Zealand,2013,4442100
New Zealand,2014,4509700
Pakistan,1960,44908293
Pakistan,1961,45984892
Pakistan,1962,47119361
Pakistan,1963,48309315
Pakistan,1964,49551904
Pakistan,1965,50845221
Pakistan,1966,52191095
Pakistan,1967,53590929
Pakistan,1968,55042397
Pakistan,1969,56542434
Pakistan,1970,58090759
Pakistan,1971,59687140
Pakistan,1972,61338261
Pakistan,1973,63059481
Pakistan,1974,64870833
Pakistan,1975,66787901
Pakistan,1976,68813220
Pakistan,1977,70946231
Pakistan,1978,73194937
Pakistan,1979,75567682
Pakistan,1980,78068144
Pakistan,1981,80696945
Pakistan,1982,83445863
Pakistan,1983,86297640
Pakistan,1984,89228949
Pakistan,1985,92219488
Pakistan,1986,95264460
Pakistan,1987,98357473
Pakistan,1988,101474835
Pakistan,1989,104588490
Pakistan,1990,107678614
Pakistan,1991,110730420
Pakistan,1992,113747135
Pakistan,1993,116749560
Pakistan,1994,119769556
Pakistan,1995,122829148
Pakistan,1996,125938339
Pakistan,1997,129086987
Pakistan,1998,132253264
Pakistan,1999,135405584
Pakistan,2000,138523285
Pakistan,2001,141601437
Pakistan,2002,144654143
Pakistan,2003,147703401
Pakistan,2004,150780300
Pakistan,2005,153909667
Pakistan,2006,157093993
Pakistan,2007,160332974
Pakistan,2008,163644603
Pakistan,2009,167049580
Pakistan,2010,170560182
Pakistan,2011,174184265
Pakistan,2012,177911533
Pakistan,2013,181712595
Pakistan,2014,185546257
Peru,1960,10061515
Peru,1961,10350242
Peru,1962,10650667
Peru,1963,10961540
Peru,1964,11281015
Peru,1965,11607681
Peru,1966,11941325
Peru,1967,12282082
Peru,1968,12629329
Peru,1969,12982449
Peru,1970,13341069
Peru,1971,13704335
Peru,1972,14072476
Peru,1973,14447648
Peru,1974,14832841
Peru,1975,15229947
Peru,1976,15639901
Peru,1977,16061323
Peru,1978,16491083
Peru,1979,16924753
Peru,1980,17359120
Peru,1981,17792549
Peru,1982,18225730
Peru,1983,18660439
Peru,1984,19099584
Peru,1985,19544956
Peru,1986,19996253
Peru,1987,20451710
Peru,1988,20909895
Peru,1989,21368859
Peru,1990,21826658
Peru,1991,22283128
Peru,1992,22737056
Peru,1993,23184228
Peru,1994,23619356
Peru,1995,24038760
Peru,1996,24441074
Peru,1997,24827406
Peru,1998,25199748
Peru,1999,25561299
Peru,2000,25914879
Peru,2001,26261363
Peru,2002,26601467
Peru,2003,26937738
Peru,2004,27273194
Peru,2005,27610410
Peru,2006,27949944
Peru,2007,28292724
Peru,2008,28641980
Peru,2009,29001507
Peru,2010,29373646
Peru,2011,29759989
Peru,2012,30158966
Peru,2013,30565716
Peru,2014,30973354
Philippines,1960,26273025
Philippines,1961,27164617
Philippines,1962,28081231
Philippines,1963,29016771
Philippines,1964,29962876
Philippines,1965,30913933
Philippines,1966,31867563
Philippines,1967,32826599
Philippines,1968,33797042
Philippines,1969,34787588
Philippines,1970,35804729
Philippines,1971,36851055
Philippines,1972,37925400
Philippines,1973,39026082
Philippines,1974,40149961
Philippines,1975,41295124
Philippines,1976,42461193
Philippines,1977,43650333
Philippines,1978,44866273
Philippines,1979,46113995
Philippines,1980,47396968
Philippines,1981,48715592
Philippines,1982,50068493
Philippines,1983,51455033
Philippines,1984,52873974
Philippines,1985,54323648
Philippines,1986,55804072
Philippines,1987,57313311
Philippines,1988,58845205
Philippines,1989,60391867
Philippines,1990,61947348
Philippines,1991,63508459
Philippines,1992,65075486
Philippines,1993,66650247
Philippines,1994,68236230
Philippines,1995,69835715
Philippines,1996,71446107
Philippines,1997,73064764
Philippines,1998,74693695
Philippines,1999,76335812
Philippines,2000,77991569
Philippines,2001,79665315
Philippines,2002,81352060
Philippines,2003,83031954
Philippines,2004,84678493
Philippines,2005,86274237
Philippines,2006,87809419
Philippines,2007,89293490
Philippines,2008,90751864
Philippines,2009,92220879
Philippines,2010,93726624
Philippines,2011,95277940
Philippines,2012,96866642
Philippines,2013,98481032
Philippines,2014,100102249
Poland,1960,29637450
Poland,1961,29964000
Poland,1962,30308500
Poland,1963,30712000
Poland,1964,31139450
Poland,1965,31444950
Poland,1966,31681000
Poland,1967,31987155
Poland,1968,32294655
Poland,1969,32548300
Poland,1970,32664300
Poland,1971,32783500
Poland,1972,33055650
Poland,1973,33357200
Poland,1974,33678899
Poland,1975,34015199
Poland,1976,34356300
Poland,1977,34689050
Poland,1978,34965600
Poland,1979,35247217
Poland,1980,35574150
Poland,1981,35898587
Poland,1982,36230481
Poland,1983,36571808
Poland,1984,36904134
Poland,1985,37201885
Poland,1986,37456119
Poland,1987,37668045
Poland,1988,37824487
Poland,1989,37961529
Poland,1990,38110782
Poland,1991,38246193
Poland,1992,38363667
Poland,1993,38461408
Poland,1994,38542652
Poland,1995,38594998
Poland,1996,38624370
Poland,1997,38649660
Poland,1998,38663481
Poland,1999,38660271
Poland,2000,38258629
Poland,2001,38248076
Poland,2002,38230364
Poland,2003,38204570
Poland,2004,38182222
Poland,2005,38165445
Poland,2006,38141267
Poland,2007,38120560
Poland,2008,38125759
Poland,2009,38151603
Poland,2010,38042794
Poland,2011,38063255
Poland,2012,38063164
Poland,2013,38040196
Poland,2014,38011735
Puerto Rico,1960,2358000
Puerto Rico,1961,2399722
Puerto Rico,1962,2450322
Puerto Rico,1963,2504530
Puerto Rico,1964,2554066
Puerto Rico,1965,2594000
Puerto Rico,1966,2624995
Puerto Rico,1967,2645674
Puerto Rico,1968,2662064
Puerto Rico,1969,2684150
Puerto Rico,1970,2718000
Puerto Rico,1971,2762190
Puerto Rico,1972,2817256
Puerto Rico,1973,2878786
Puerto Rico,1974,2939299
Puerto Rico,1975,2994000
Puerto Rico,1976,3043854
Puerto Rico,1977,3088690
Puerto Rico,1978,3129421
Puerto Rico,1979,3168088
Puerto Rico,1980,3206000
Puerto Rico,1981,3242552
Puerto Rico,1982,3277453
Puerto Rico,1983,3311138
Puerto Rico,1984,3344190
Puerto Rico,1985,3377000
Puerto Rico,1986,3409554
Puerto Rico,1987,3441850
Puerto Rico,1988,3473898
Puerto Rico,1989,3505650
Puerto Rico,1990,3537000
Puerto Rico,1991,3562110
Puerto Rico,1992,3585176
Puerto Rico,1993,3615497
Puerto Rico,1994,3649237
Puerto Rico,1995,3683103
Puerto Rico,1996,3724655
Puerto Rico,1997,3759430
Puerto Rico,1998,3781101
Puerto Rico,1999,3800081
Puerto Rico,2000,3810605
Puerto Rico,2001,3818774
Puerto Rico,2002,3823701
Puerto Rico,2003,3826095
Puerto Rico,2004,3826878
Puerto Rico,2005,3821362
Puerto Rico,2006,3805214
Puerto Rico,2007,3782995
Puerto Rico,2008,3760866
Puerto Rico,2009,3740410
Puerto Rico,2010,3721525
Puerto Rico,2011,3678732
Puerto Rico,2012,3634488
Puerto Rico,2013,3593077
Puerto Rico,2014,3534874
Portugal,1960,8857716
Portugal,1961,8929316
Portugal,1962,8993985
Portugal,1963,9030355
Portugal,1964,9035365
Portugal,1965,8998595
Portugal,1966,8930990
Portugal,1967,8874520
Portugal,1968,8836650
Portugal,1969,8757705
Portugal,1970,8680431
Portugal,1971,8643756
Portugal,1972,8630430
Portugal,1973,8633100
Portugal,1974,8754365
Portugal,1975,9093470
Portugal,1976,9355810
Portugal,1977,9455675
Portugal,1978,9558250
Portugal,1979,9661265
Portugal,1980,9766312
Portugal,1981,9851362
Portugal,1982,9911771
Portugal,1983,9957865
Portugal,1984,9996232
Portugal,1985,10023613
Portugal,1986,10032734
Portugal,1987,10030031
Portugal,1988,10019610
Portugal,1989,10005000
Portugal,1990,9983218
Portugal,1991,9960235
Portugal,1992,9952494
Portugal,1993,9964675
Portugal,1994,9991525
Portugal,1995,10026176
Portugal,1996,10063945
Portugal,1997,10108977
Portugal,1998,10160196
Portugal,1999,10217828
Portugal,2000,10289898
Portugal,2001,10362722
Portugal,2002,10419631
Portugal,2003,10458821
Portugal,2004,10483861
Portugal,2005,10503330
Portugal,2006,10522288
Portugal,2007,10542964
Portugal,2008,10558177
Portugal,2009,10568247
Portugal,2010,10573100
Portugal,2011,10557560
Portugal,2012,10514844
Portugal,2013,10457295
Portugal,2014,10401062
Romania,1960,18406905
Romania,1961,18555250
Romania,1962,18676550
Romania,1963,18797850
Romania,1964,18919126
Romania,1965,19031576
Romania,1966,19215450
Romania,1967,19534242
Romania,1968,19799831
Romania,1969,20009141
Romania,1970,20250398
Romania,1971,20461567
Romania,1972,20657957
Romania,1973,20835681
Romania,1974,21029429
Romania,1975,21293583
Romania,1976,21551634
Romania,1977,21756096
Romania,1978,21951464
Romania,1979,22090488
Romania,1980,22242653
Romania,1981,22415169
Romania,1982,22515389
Romania,1983,22588790
Romania,1984,22655940
Romania,1985,22755427
Romania,1986,22859269
Romania,1987,22949430
Romania,1988,23057662
Romania,1989,23161458
Romania,1990,23201835
Romania,1991,23001155
Romania,1992,22794284
Romania,1993,22763280
Romania,1994,22730211
Romania,1995,22684270
Romania,1996,22619004
Romania,1997,22553978
Romania,1998,22507344
Romania,1999,22472040
Romania,2000,22442971
Romania,2001,22131970
Romania,2002,21730496
Romania,2003,21574326
Romania,2004,21451748
Romania,2005,21319685
Romania,2006,21193760
Romania,2007,20882982
Romania,2008,20537875
Romania,2009,20367487
Romania,2010,20246871
Romania,2011,20147528
Romania,2012,20058035
Romania,2013,19983693
Romania,2014,19908979
Russia,1960,119897000
Russia,1961,121236000
Russia,1962,122591000
Russia,1963,123960000
Russia,1964,125345000
Russia,1965,126745000
Russia,1966,127468000
Russia,1967,128196000
Russia,1968,128928000
Russia,1969,129664000
Russia,1970,130404000
Russia,1971,131155000
Russia,1972,131909000
Russia,1973,132669000
Russia,1974,133432000
Russia,1975,134200000
Russia,1976,135147000
Russia,1977,136100000
Russia,1978,137060000
Russia,1979,138027000
Russia,1980,139010000
Russia,1981,139941000
Russia,1982,140823000
Russia,1983,141668000
Russia,1984,142745000
Russia,1985,143858000
Russia,1986,144894000
Russia,1987,145908000
Russia,1988,146857000
Russia,1989,147721000
Russia,1990,148292000
Russia,1991,148624000
Russia,1992,148689000
Russia,1993,148520000
Russia,1994,148336000
Russia,1995,148375726
Russia,1996,148160042
Russia,1997,147915307
Russia,1998,147670692
Russia,1999,147214392
Russia,2000,146596557
Russia,2001,145976083
Russia,2002,145306046
Russia,2003,144648257
Russia,2004,144067054
Russia,2005,143518523
Russia,2006,143049528
Russia,2007,142805088
Russia,2008,142742350
Russia,2009,142785342
Russia,2010,142849449
Russia,2011,142960868
Russia,2012,143201676
Russia,2013,143506911
Russia,2014,143819666
Saudi Arabia,1960,4086539
Saudi Arabia,1961,4218879
Saudi Arabia,1962,4362864
Saudi Arabia,1963,4516659
Saudi Arabia,1964,4677404
Saudi Arabia,1965,4843635
Saudi Arabia,1966,5015204
Saudi Arabia,1967,5194846
Saudi Arabia,1968,5387486
Saudi Arabia,1969,5599628
Saudi Arabia,1970,5836389
Saudi Arabia,1971,6100994
Saudi Arabia,1972,6393894
Saudi Arabia,1973,6714095
Saudi Arabia,1974,7059334
Saudi Arabia,1975,7428703
Saudi Arabia,1976,7818613
Saudi Arabia,1977,8231604
Saudi Arabia,1978,8679840
Saudi Arabia,1979,9179621
Saudi Arabia,1980,9740599
Saudi Arabia,1981,10366661
Saudi Arabia,1982,11048080
Saudi Arabia,1983,11763837
Saudi Arabia,1984,12484967
Saudi Arabia,1985,13189115
Saudi Arabia,1986,13869012
Saudi Arabia,1987,14525660
Saudi Arabia,1988,15155223
Saudi Arabia,1989,15755944
Saudi Arabia,1990,16326815
Saudi Arabia,1991,16867829
Saudi Arabia,1992,17378833
Saudi Arabia,1993,17859750
Saudi Arabia,1994,18311090
Saudi Arabia,1995,18735841
Saudi Arabia,1996,19131578
Saudi Arabia,1997,19505576
Saudi Arabia,1998,19882458
Saudi Arabia,1999,20294406
Saudi Arabia,2000,20764312
Saudi Arabia,2001,21303592
Saudi Arabia,2002,21906308
Saudi Arabia,2003,22556425
Saudi Arabia,2004,23228890
Saudi Arabia,2005,23905654
Saudi Arabia,2006,24578301
Saudi Arabia,2007,25252569
Saudi Arabia,2008,25940770
Saudi Arabia,2009,26661492
Saudi Arabia,2010,27425676
Saudi Arabia,2011,28238020
Saudi Arabia,2012,29086357
Saudi Arabia,2013,29944476
Saudi Arabia,2014,30776722
Sudan,1960,7544491
Sudan,1961,7769482
Sudan,1962,8004121
Sudan,1963,8248812
Sudan,1964,8503994
Sudan,1965,8770097
Sudan,1966,9047798
Sudan,1967,9337657
Sudan,1968,9639840
Sudan,1969,9954410
Sudan,1970,10281700
Sudan,1971,10621472
Sudan,1972,10974622
Sudan,1973,11343926
Sudan,1974,11732958
Sudan,1975,12144135
Sudan,1976,12578407
Sudan,1977,13034625
Sudan,1978,13510421
Sudan,1979,14002303
Sudan,1980,14507468
Sudan,1981,15027270
Sudan,1982,15562194
Sudan,1983,16107730
Sudan,1984,16658054
Sudan,1985,17210187
Sudan,1986,17757169
Sudan,1987,18302587
Sudan,1988,18866319
Sudan,1989,19475609
Sudan,1990,20147590
Sudan,1991,20893625
Sudan,1992,21701476
Sudan,1993,22535937
Sudan,1994,23347885
Sudan,1995,24102986
Sudan,1996,24786190
Sudan,1997,25410451
Sudan,1998,26003542
Sudan,1999,26607042
Sudan,2000,27250535
Sudan,2001,27945005
